filepath,text_asr,text_translated,intent,language,full_audio_path
en-US~ATM_LIMIT/602b9c34bb1e6d0fbce91f7c.wav,what is the maximum amount of cash that I can withdraw,what is the maximum amount of cash that I can withdraw,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602b9c34bb1e6d0fbce91f7c.wav
en-US~ATM_LIMIT/602bade8bb1e6d0fbce9221c.wav,what is my daily ATM withdrawal limit,what is my daily ATM withdrawal limit,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602bade8bb1e6d0fbce9221c.wav
en-US~ATM_LIMIT/602baa1c963e11ccd901cd57.wav,how much money can you withdrawal,how much money can you withdrawal,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602baa1c963e11ccd901cd57.wav
en-US~ATM_LIMIT/602ba8bdbb1e6d0fbce92109.wav,I couldn't withdraw money from an ATM for murdering what the max amount I can take out from ATM,I couldn't withdraw money from an ATM for murdering what the max amount I can take out from ATM,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602ba8bdbb1e6d0fbce92109.wav
en-US~ATM_LIMIT/602bac43963e11ccd901cda6.wav,how much money can I take out,how much money can I take out,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602bac43963e11ccd901cda6.wav
en-US~ATM_LIMIT/602bae58bb1e6d0fbce92252.wav,what is my limit at the ATM,what is my limit at the ATM,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602bae58bb1e6d0fbce92252.wav
en-US~ATM_LIMIT/602ba02f963e11ccd901cc38.wav,I need to withdraw money from an ATM off this morning with the maximum amount of money I can withdraw at one time is,I need to withdraw money from an ATM off this morning with the maximum amount of money I can withdraw at one time is,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602ba02f963e11ccd901cc38.wav
en-US~ATM_LIMIT/602b995005f96973d67943b0.wav,how much cash can I pull out at your ATM,how much cash can I pull out at your ATM,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602b995005f96973d67943b0.wav
en-US~ATM_LIMIT/602badc8963e11ccd901cde9.wav,what is the maximum amount of money I can take out from the ATM,what is the maximum amount of money I can take out from the ATM,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602badc8963e11ccd901cde9.wav
en-US~ATM_LIMIT/602ba672bb1e6d0fbce920a1.wav,hello I just have a quick question. I was wondering what your maximum withdrawal rate is per day for your ATM services,hello I just have a quick question. I was wondering what your maximum withdrawal rate is per day for your ATM services,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602ba672bb1e6d0fbce920a1.wav
en-US~ATM_LIMIT/602baa125f67b421554f6461.wav,I would like to withdraw money from an ATM and I'm wondering what the maximum amount of money I can withdraw at one time is,I would like to withdraw money from an ATM and I'm wondering what the maximum amount of money I can withdraw at one time is,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602baa125f67b421554f6461.wav
en-US~ATM_LIMIT/602ba6ac05f96973d6794456.wav,I'm at the ATM now and truth about my limit I want to make sure I know my ATM withdrawal limit so that I don't encourage fees,I'm at the ATM now and truth about my limit I want to make sure I know my ATM withdrawal limit so that I don't encourage fees,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602ba6ac05f96973d6794456.wav
en-US~ATM_LIMIT/602b982a05f96973d6794398.wav,hello currently in my face cam and I wanted to know what's the max amount of money I can withdraw,hello currently in my face cam and I wanted to know what's the max amount of money I can withdraw,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602b982a05f96973d6794398.wav
en-US~ATM_LIMIT/602bad4abb1e6d0fbce921ec.wav,what is the most amount of money I can withdraw,what is the most amount of money I can withdraw,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602bad4abb1e6d0fbce921ec.wav
en-US~ATM_LIMIT/602babf35f67b421554f6474.wav,what's the most amount of money I can withdraw at one time and during an entire day from an ATM machine,what's the most amount of money I can withdraw at one time and during an entire day from an ATM machine,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602babf35f67b421554f6474.wav
en-US~ATM_LIMIT/602b97d45f67b421554f6368.wav,hi I'd like to withdraw some money using my card from ATM do I have a limit on how much money I can withdraw and if so can I get that changed,hi I'd like to withdraw some money using my card from ATM do I have a limit on how much money I can withdraw and if so can I get that changed,ATM_LIMIT,en-US,MInDS-14\audio\en-US~ATM_LIMIT/602b97d45f67b421554f6368.wav
en-US~ABROAD/602b9fa105f96973d67943f0.wav,yes I'm going to be traveling to the United Kingdom for a couple of weeks next month I need to know if I can use my card from from my bank account while I'm in Europe,yes I'm going to be traveling to the United Kingdom for a couple of weeks next month I need to know if I can use my card from from my bank account while I'm in Europe,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b9fa105f96973d67943f0.wav
en-US~ABROAD/602ba878963e11ccd901cd1d.wav,I'm leaving for Amsterdam this weekend and I want to know if I can use my Wells Fargo credit card charges are there,I'm leaving for Amsterdam this weekend and I want to know if I can use my Wells Fargo credit card charges are there,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba878963e11ccd901cd1d.wav
en-US~ABROAD/602ba7ee963e11ccd901cd08.wav,I'll be traveling abroad and I'd like to know if there's anything I need to do as far as notifying you that I'll be out of the country when I want to use my credit card,I'll be traveling abroad and I'd like to know if there's anything I need to do as far as notifying you that I'll be out of the country when I want to use my credit card,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba7ee963e11ccd901cd08.wav
en-US~ABROAD/602ba4a3bb1e6d0fbce92048.wav,hi yeah I'm going to go on vacation actually for a for a few weeks and I wanted to ask whether my card Works abroad can I just get some information about that,hi yeah I'm going to go on vacation actually for a for a few weeks and I wanted to ask whether my card Works abroad can I just get some information about that,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba4a3bb1e6d0fbce92048.wav
en-US~ABROAD/602ba62705f96973d6794449.wav,hi I'm going to be leaving the country and I'm going abroad I need to make sure that my card will work or anything that I need to do to make sure does it stop working,hi I'm going to be leaving the country and I'm going abroad I need to make sure that my card will work or anything that I need to do to make sure does it stop working,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba62705f96973d6794449.wav
en-US~ABROAD/602ba5ec963e11ccd901ccc2.wav,can I use my card in another country,can I use my card in another country,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba5ec963e11ccd901ccc2.wav
en-US~ABROAD/602ba930bb1e6d0fbce92115.wav,hi I'm going on vacation in a couple of weeks and I just want to know if there's anything I need to do for my card to make sure it doesn't get declined while I'm abroad,hi I'm going on vacation in a couple of weeks and I just want to know if there's anything I need to do for my card to make sure it doesn't get declined while I'm abroad,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba930bb1e6d0fbce92115.wav
en-US~ABROAD/602ba967963e11ccd901cd36.wav,I just received my new card when I'm about to go overseas on vacation and I want to know if I'm going to have any trouble using it there,I just received my new card when I'm about to go overseas on vacation and I want to know if I'm going to have any trouble using it there,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba967963e11ccd901cd36.wav
en-US~ABROAD/602b9a09963e11ccd901cbc3.wav,hello I'm about to travel abroad and I was just wondering if my card will work where I'm traveling to,hello I'm about to travel abroad and I was just wondering if my card will work where I'm traveling to,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b9a09963e11ccd901cbc3.wav
en-US~ABROAD/602ba5aa05f96973d6794442.wav,good morning I am going to be taking a trip to Germany shortly and wanted to know whether my bank card will work with,good morning I am going to be taking a trip to Germany shortly and wanted to know whether my bank card will work with,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba5aa05f96973d6794442.wav
en-US~ABROAD/602ba284963e11ccd901cc62.wav,card work abroad,card work abroad,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba284963e11ccd901cc62.wav
en-US~ABROAD/602ba3f25f67b421554f63ea.wav,hi I am traveling in Italy right now and I'm just trying to figure out if my,hi I am traveling in Italy right now and I'm just trying to figure out if my,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba3f25f67b421554f63ea.wav
en-US~ABROAD/602baae8963e11ccd901cd79.wav,can I use my card in Japan,can I use my card in Japan,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602baae8963e11ccd901cd79.wav
en-US~ABROAD/602b97f4963e11ccd901cb92.wav,hi I'm going to be going abroad and I'd like to know if I can use my card in England while I'm there and work if I have to do anything special to activate it,hi I'm going to be going abroad and I'd like to know if I can use my card in England while I'm there and work if I have to do anything special to activate it,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b97f4963e11ccd901cb92.wav
en-US~ABROAD/602ba4a8963e11ccd901cc9a.wav,work is sending me overseas you are I was wondering make sure my card will work overseas,work is sending me overseas you are I was wondering make sure my card will work overseas,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba4a8963e11ccd901cc9a.wav
en-US~ABROAD/602b9aea963e11ccd901cbd8.wav,I'm planning to go to the UK on the 16th and come back on the 24th I was wondering if my car,I'm planning to go to the UK on the 16th and come back on the 24th I was wondering if my car,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b9aea963e11ccd901cbd8.wav
en-US~ABROAD/602ba22c963e11ccd901cc57.wav,hi I'm going to be traveling abroad in Japan and I just wondered if I'm going to be able to use my bank card when I'm there if you could let me know that would be great thank you,hi I'm going to be traveling abroad in Japan and I just wondered if I'm going to be able to use my bank card when I'm there if you could let me know that would be great thank you,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba22c963e11ccd901cc57.wav
en-US~ABROAD/602ba6b805f96973d6794458.wav,do I need to do anything for my card to work when I'm abroad,do I need to do anything for my card to work when I'm abroad,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba6b805f96973d6794458.wav
en-US~ABROAD/602ba090bb1e6d0fbce91fda.wav,hello I will be traveling in Europe next month and I wanted to know if my card was work abroad or if there's anything I need to do in order to set that up,hello I will be traveling in Europe next month and I wanted to know if my card was work abroad or if there's anything I need to do in order to set that up,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba090bb1e6d0fbce91fda.wav
en-US~ABROAD/602ba089bb1e6d0fbce91fd9.wav,hi there I just wanted to know if I'm traveling out of the country with my car,hi there I just wanted to know if I'm traveling out of the country with my car,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba089bb1e6d0fbce91fd9.wav
en-US~ABROAD/602bab5905f96973d67944ba.wav,love you to use his card anywhere if I'm in Spain and Portugal,love you to use his card anywhere if I'm in Spain and Portugal,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602bab5905f96973d67944ba.wav
en-US~ABROAD/602b97075f67b421554f635e.wav,hello I'm calling you to see if I can use my card abroad currently I'm in Japan and I don't know if I'm able to use my card processing in some stores,hello I'm calling you to see if I can use my card abroad currently I'm in Japan and I don't know if I'm able to use my card processing in some stores,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b97075f67b421554f635e.wav
en-US~ABROAD/602ba898bb1e6d0fbce92101.wav,I'm going on vacation for a few weeks,I'm going on vacation for a few weeks,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba898bb1e6d0fbce92101.wav
en-US~ABROAD/602ba316bb1e6d0fbce9200d.wav,yes I'm going to Europe in like a month I was wondering if my card would work over there as well as here as soon as head of time to make sure that work,yes I'm going to Europe in like a month I was wondering if my card would work over there as well as here as soon as head of time to make sure that work,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba316bb1e6d0fbce9200d.wav
en-US~ABROAD/602ba50b05f96973d6794438.wav,yeah I need to use my card I'm going for a vacation can I pay for yeah I'm going to be out for a few weeks and I wanted to ask if I need to do anything to,yeah I need to use my card I'm going for a vacation can I pay for yeah I'm going to be out for a few weeks and I wanted to ask if I need to do anything to,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba50b05f96973d6794438.wav
en-US~ABROAD/602b9933963e11ccd901cbae.wav,I am traveling out of my car,I am traveling out of my car,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b9933963e11ccd901cbae.wav
en-US~ABROAD/602b94f65f67b421554f6351.wav,like this Christmas going on vacation and they're trying to get everything figured out before they go,like this Christmas going on vacation and they're trying to get everything figured out before they go,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b94f65f67b421554f6351.wav
en-US~ABROAD/602ba5e2963e11ccd901ccbf.wav,brayon I recently and I just want to know if it's almost out of work I'm going north and going to be in different countries in different countries one if it's a different word,brayon I recently and I just want to know if it's almost out of work I'm going north and going to be in different countries in different countries one if it's a different word,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba5e2963e11ccd901ccbf.wav
en-US~ABROAD/602ba9b0bb1e6d0fbce92134.wav,hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,hi I would like to know whether or not my credit card will work abroad on traveling abroad and want to know if I can use it,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba9b0bb1e6d0fbce92134.wav
en-US~ABROAD/602bab47963e11ccd901cd87.wav,sister card work abroad,sister card work abroad,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602bab47963e11ccd901cd87.wav
en-US~ABROAD/602ba132bb1e6d0fbce91fe3.wav,oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,oh yes I'm going to Japan for a couple of weeks on vacation and I wanted to know if I can use my card,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba132bb1e6d0fbce91fe3.wav
en-US~ABROAD/602baa5c963e11ccd901cd68.wav,hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,hello I am called because I want to ask about using my card in Nigeria I'll be going there in about 2 weeks and I just wanted to call to see if I needed anything to my account is there anything I need to do before using gift card in Nigeria thank you,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602baa5c963e11ccd901cd68.wav
en-US~ABROAD/602b9696963e11ccd901cb79.wav,I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,I need my card abroad can I pay for things I'm stamps hi yes I'm going on vacation for a few weeks and wanted to ask if I have to do it,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602b9696963e11ccd901cb79.wav
en-US~ABROAD/602ba9dbbb1e6d0fbce9213c.wav,going on vacation for a few weeks and wanted to ask,going on vacation for a few weeks and wanted to ask,ABROAD,en-US,MInDS-14\audio\en-US~ABROAD/602ba9dbbb1e6d0fbce9213c.wav
en-US~DIRECT_DEBIT/602ba71905f96973d6794467.wav,I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,I'm having trouble understanding what a direct debit is to provide through Clarity and information for me,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba71905f96973d6794467.wav
en-US~DIRECT_DEBIT/602bae8305f96973d67944fa.wav,how can I use a direct debit,how can I use a direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bae8305f96973d67944fa.wav
en-US~DIRECT_DEBIT/602b9c39963e11ccd901cbfb.wav,could you tell me about direct debit please,could you tell me about direct debit please,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b9c39963e11ccd901cbfb.wav
en-US~DIRECT_DEBIT/602ba4d0963e11ccd901cc9f.wav,I see this thing called direct debits I don't know exactly what those are can you tell me about them,I see this thing called direct debits I don't know exactly what those are can you tell me about them,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba4d0963e11ccd901cc9f.wav
en-US~DIRECT_DEBIT/602ba34b5f67b421554f63e0.wav,hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,hi there I wanted to inquire about Black Sabbath and see how I want to tell me my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba34b5f67b421554f63e0.wav
en-US~DIRECT_DEBIT/602b99555f67b421554f637f.wav,hello can you show me my direct debits please,hello can you show me my direct debits please,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b99555f67b421554f637f.wav
en-US~DIRECT_DEBIT/602bad38bb1e6d0fbce921e8.wav,what were my last five direct debit,what were my last five direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bad38bb1e6d0fbce921e8.wav
en-US~DIRECT_DEBIT/602ba309963e11ccd901cc6a.wav,I would like to see my direct debit,I would like to see my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba309963e11ccd901cc6a.wav
en-US~DIRECT_DEBIT/602babe8bb1e6d0fbce921b7.wav,can you tell me how I set up direct debit,can you tell me how I set up direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602babe8bb1e6d0fbce921b7.wav
en-US~DIRECT_DEBIT/602badbd963e11ccd901cde8.wav,return to direct deposit,return to direct deposit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602badbd963e11ccd901cde8.wav
en-US~DIRECT_DEBIT/602b9a8f963e11ccd901cbcf.wav,how do I set up direct debit,how do I set up direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b9a8f963e11ccd901cbcf.wav
en-US~DIRECT_DEBIT/602bac87bb1e6d0fbce921ca.wav,how do I set up a direct debit,how do I set up a direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bac87bb1e6d0fbce921ca.wav
en-US~DIRECT_DEBIT/602bab91bb1e6d0fbce921a3.wav,please show my direct debits,please show my direct debits,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bab91bb1e6d0fbce921a3.wav
en-US~DIRECT_DEBIT/602ba448963e11ccd901cc8b.wav,can you tell me about direct debit,can you tell me about direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba448963e11ccd901cc8b.wav
en-US~DIRECT_DEBIT/602ba9a8bb1e6d0fbce92132.wav,I like to find out how to look at my direct debit,I like to find out how to look at my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba9a8bb1e6d0fbce92132.wav
en-US~DIRECT_DEBIT/602b9cb2963e11ccd901cc03.wav,hello is what day would you like debit far,hello is what day would you like debit far,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b9cb2963e11ccd901cc03.wav
en-US~DIRECT_DEBIT/602ba587bb1e6d0fbce9206d.wav,how would I go about doing a direct debit,how would I go about doing a direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba587bb1e6d0fbce9206d.wav
en-US~DIRECT_DEBIT/602baabbbb1e6d0fbce9216f.wav,I'd like to cancel a direct debit,I'd like to cancel a direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baabbbb1e6d0fbce9216f.wav
en-US~DIRECT_DEBIT/602ba6e8963e11ccd901cce4.wav,I'd like to figure out how to set up direct deposit into my account,I'd like to figure out how to set up direct deposit into my account,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba6e8963e11ccd901cce4.wav
en-US~DIRECT_DEBIT/602baf6505f96973d6794515.wav,please show me to my direct debit,please show me to my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baf6505f96973d6794515.wav
en-US~DIRECT_DEBIT/602baeabbb1e6d0fbce9227b.wav,I would like to inquire about direct debit,I would like to inquire about direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baeabbb1e6d0fbce9227b.wav
en-US~DIRECT_DEBIT/602ba7da05f96973d679447e.wav,I have a question about my direct debits can you give me more information,I have a question about my direct debits can you give me more information,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba7da05f96973d679447e.wav
en-US~DIRECT_DEBIT/602ba1b605f96973d6794404.wav,hi I'm calling about direct debit can you tell me what those are exactly and how how they are used,hi I'm calling about direct debit can you tell me what those are exactly and how how they are used,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba1b605f96973d6794404.wav
en-US~DIRECT_DEBIT/602ba9cc5f67b421554f645a.wav,hello I'm going to see if I would want to give me direct debit to my account,hello I'm going to see if I would want to give me direct debit to my account,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba9cc5f67b421554f645a.wav
en-US~DIRECT_DEBIT/602baf6d963e11ccd901ce44.wav,direct debit,direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baf6d963e11ccd901ce44.wav
en-US~DIRECT_DEBIT/602bac5f5f67b421554f6481.wav,I would like to make a direct deposit,I would like to make a direct deposit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bac5f5f67b421554f6481.wav
en-US~DIRECT_DEBIT/602bae9a963e11ccd901ce04.wav,tell me about direct debit directed by want to return archery,tell me about direct debit directed by want to return archery,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bae9a963e11ccd901ce04.wav
en-US~DIRECT_DEBIT/602b9df25f67b421554f63b9.wav,can you provide me more information about direct debit,can you provide me more information about direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b9df25f67b421554f63b9.wav
en-US~DIRECT_DEBIT/602b9c1d05f96973d67943d4.wav,explain to me how direct debits work,explain to me how direct debits work,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b9c1d05f96973d67943d4.wav
en-US~DIRECT_DEBIT/602baf2abb1e6d0fbce922aa.wav,show me my direct debit,show me my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baf2abb1e6d0fbce922aa.wav
en-US~DIRECT_DEBIT/602b99355f67b421554f637a.wav,do I have a couple questions regarding direct debits and I'd like to know what direct debits are,do I have a couple questions regarding direct debits and I'd like to know what direct debits are,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602b99355f67b421554f637a.wav
en-US~DIRECT_DEBIT/602baf1a05f96973d6794511.wav,I'd like to see my direct debit,I'd like to see my direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baf1a05f96973d6794511.wav
en-US~DIRECT_DEBIT/602baf9805f96973d679451a.wav,I have a question about direct debit,I have a question about direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602baf9805f96973d679451a.wav
en-US~DIRECT_DEBIT/602ba473963e11ccd901cc91.wav,I have a question about direct debit,I have a question about direct debit,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba473963e11ccd901cc91.wav
en-US~DIRECT_DEBIT/602ba757bb1e6d0fbce920c9.wav,hi I'm calling today about my direct debit can you show me where I can look at my direct debit thank you,hi I'm calling today about my direct debit can you show me where I can look at my direct debit thank you,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602ba757bb1e6d0fbce920c9.wav
en-US~DIRECT_DEBIT/602bae94bb1e6d0fbce92271.wav,make a question about my direct debit that I have I don't know if it went into my account and I'd like to know thank you,make a question about my direct debit that I have I don't know if it went into my account and I'd like to know thank you,DIRECT_DEBIT,en-US,MInDS-14\audio\en-US~DIRECT_DEBIT/602bae94bb1e6d0fbce92271.wav
en-US~LATEST_TRANSACTIONS/602bad08bb1e6d0fbce921dc.wav,tell me about recent transactions on my card,tell me about recent transactions on my card,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bad08bb1e6d0fbce921dc.wav
en-US~LATEST_TRANSACTIONS/602bafb1963e11ccd901ce4c.wav,hey can I see a history of my most recent transactions please,hey can I see a history of my most recent transactions please,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bafb1963e11ccd901ce4c.wav
en-US~LATEST_TRANSACTIONS/602baafbbb1e6d0fbce9217d.wav,hi yeah I was just looking at my account on the Android app for $13.25 which I don't recognize,hi yeah I was just looking at my account on the Android app for $13.25 which I don't recognize,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baafbbb1e6d0fbce9217d.wav
en-US~LATEST_TRANSACTIONS/602ba4765f67b421554f63fa.wav,show me my latest transactions,show me my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba4765f67b421554f63fa.wav
en-US~LATEST_TRANSACTIONS/602b9e14963e11ccd901cc20.wav,I'd like to check my recent transactions for any weird activity,I'd like to check my recent transactions for any weird activity,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602b9e14963e11ccd901cc20.wav
en-US~LATEST_TRANSACTIONS/602baf41bb1e6d0fbce922b5.wav,let me know about all my recent transactions,let me know about all my recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baf41bb1e6d0fbce922b5.wav
en-US~LATEST_TRANSACTIONS/602b9daabb1e6d0fbce91faf.wav,I've been questioned document my last five transactions,I've been questioned document my last five transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602b9daabb1e6d0fbce91faf.wav
en-US~LATEST_TRANSACTIONS/602ba276963e11ccd901cc61.wav,I was hoping that you can help me with my most recent transactions,I was hoping that you can help me with my most recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba276963e11ccd901cc61.wav
en-US~LATEST_TRANSACTIONS/602ba56205f96973d679443e.wav,see my latest transactions,see my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba56205f96973d679443e.wav
en-US~LATEST_TRANSACTIONS/602b9d7e963e11ccd901cc15.wav,I like to know about my recent transactions I think there's a payment method May that I don't know about,I like to know about my recent transactions I think there's a payment method May that I don't know about,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602b9d7e963e11ccd901cc15.wav
en-US~LATEST_TRANSACTIONS/602bae0005f96973d67944eb.wav,please show me my last five transactions,please show me my last five transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bae0005f96973d67944eb.wav
en-US~LATEST_TRANSACTIONS/602ba584963e11ccd901ccb3.wav,mobile payments that I don't know can you show me all of my recent transactions,mobile payments that I don't know can you show me all of my recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba584963e11ccd901ccb3.wav
en-US~LATEST_TRANSACTIONS/602ba44cbb1e6d0fbce92037.wav,cuz I want to see my latest transactions on my account can you please show me them this is yes yes yes I would do recognize that,cuz I want to see my latest transactions on my account can you please show me them this is yes yes yes I would do recognize that,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba44cbb1e6d0fbce92037.wav
en-US~LATEST_TRANSACTIONS/602badb9963e11ccd901cde7.wav,question but one of my recent transactions,question but one of my recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602badb9963e11ccd901cde7.wav
